Wall time,Step,Value
1741565170.8689075,158,2.110909938812256
1741565171.4420228,158,2.3165433406829834
1741565192.2317069,160,1.714706540107727
1741565193.7682216,160,2.819401502609253
1741565195.1206334,160,1.0330787897109985
1741565200.1048617,161,1.2317090034484863
1741565200.7770028,162,1.4211503267288208
1741565209.9141436,162,0.9416783452033997
1741565212.6804118,162,0.56980961561203
1741565212.722035,162,2.0610132217407227
1741565213.502946,162,2.690950393676758
1741565219.6080189,162,1.4660648107528687
1741565221.8180623,163,3.4885001182556152
1741565226.0622926,163,1.665299892425537
1741565232.578894,163,1.689069151878357
1741565235.4058375,163,0.9489315152168274
1741565244.0492713,164,1.9410232305526733
1741565244.7630074,164,1.4075068235397339
1741565264.2117481,165,1.8747650384902954
1741565264.2347627,165,1.442126750946045
1741565280.7348874,166,1.8476471900939941
1741565299.9815962,167,1.2377228736877441
1741565308.752265,168,1.3976413011550903
1741565309.281219,168,2.1227729320526123
1741565310.636767,168,2.2643535137176514
1741565313.4799507,168,0.9604181051254272
1741565314.7488203,168,2.683109760284424
1741565326.3113258,168,1.6628040075302124
1741565329.9934447,170,2.759941339492798
1741565330.52107,170,1.0762362480163574
1741565333.4380765,170,0.693594217300415
1741565339.485104,170,1.3018325567245483
1741565342.39039,170,1.4984744787216187
1741565344.3070524,170,1.4730974435806274
1741565344.5953135,170,2.698798894882202
1741565358.658706,171,1.8271564245224
1741565359.4145477,171,1.089262843132019
1741565368.3543441,171,1.801052212715149
1741565369.5059962,171,1.9782958030700684
1741565379.76305,172,1.2973881959915161
1741565384.3034613,172,1.5931761264801025
1741565386.449222,172,3.085928201675415
1741565389.149686,172,1.9206619262695312
1741565389.3140607,172,1.9435182809829712
1741565392.044918,173,2.429480791091919
1741565395.041824,173,2.135237693786621
1741565399.009097,173,2.101773500442505
1741565399.5793686,173,3.177798271179199
1741565406.4853659,175,2.5433619022369385
1741565406.726982,175,2.244410991668701
1741565407.4612367,175,2.8642868995666504
1741565408.6067784,176,3.0302107334136963
1741565409.364017,176,0.8065361976623535
1741565410.1231163,176,2.0725414752960205
1741565412.6431272,176,2.2563934326171875
1741565419.3142388,176,4.047577381134033
1741565422.643846,176,3.448514938354492
1741565424.154178,176,2.719208002090454
1741565439.731798,179,3.3949413299560547
1741565442.4102075,180,3.7431962490081787
1741565452.0983071,182,2.054546356201172
1741565453.8586285,183,1.1177067756652832
1741565465.9440057,183,2.5615715980529785
1741565466.5567002,183,1.3105552196502686
1741565470.468052,183,2.7879385948181152
1741565477.7169583,184,2.6632723808288574
1741565483.5680113,184,2.8443098068237305
1741565489.1820965,184,2.333794593811035
1741565491.4734578,184,2.5992789268493652
1741565503.3567896,185,4.746689319610596
1741565508.7821445,185,2.580453395843506
1741565511.2470086,185,1.3026937246322632
1741565520.6541858,187,4.1396684646606445
1741565528.970856,187,1.9460828304290771
1741565533.1934593,187,2.303436279296875
1741565541.152887,188,4.835023880004883
1741565545.3270068,188,2.4605190753936768
1741565549.8158796,188,2.1679112911224365
1741565551.3005316,188,2.9476635456085205
1741565556.3458383,188,4.55933141708374
1741565561.1588116,190,3.3133456707000732
1741565566.7290955,192,3.927499532699585
1741565578.9410758,193,3.241302490234375
1741565585.3910015,193,3.0941970348358154
1741565585.7542477,193,2.3669052124023438
1741565607.360119,196,2.6370036602020264
1741565609.8398223,196,2.874699592590332
1741565611.3131447,196,4.068821430206299
1741565613.2420168,196,4.782902717590332
1741565617.1369684,197,3.0576295852661133
1741565618.7818658,197,3.8667752742767334
1741565621.4229941,198,2.668478488922119
1741565621.5630744,198,3.631730318069458
1741565622.4667172,198,3.215466260910034
1741565623.546721,198,2.237947702407837
1741565634.0888188,200,3.176926374435425
1741565637.1545196,201,3.0803656578063965
1741565645.4833932,201,2.910419464111328
1741565648.2479756,201,3.103766441345215
1741565651.3388288,201,2.8746747970581055
1741565665.2670197,204,3.9998176097869873
1741565666.877901,204,2.4173338413238525
1741565685.0844188,205,3.4525017738342285
1741565692.0028458,205,3.360377788543701
1741565694.179004,205,3.549025058746338
1741565698.7981336,205,2.009016275405884
1741565703.154766,206,2.329883098602295
1741565725.527971,207,4.511316299438477
1741565727.1482716,207,1.650109052658081
1741565729.7261407,207,2.0026023387908936
1741565740.5851436,207,2.9354374408721924
1741565741.6028378,207,2.7256033420562744
1741565744.486784,208,3.8848876953125
1741565757.257094,208,1.093963623046875
1741565760.528096,208,1.9959636926651
1741565763.6908147,208,3.346440076828003
1741565765.6300201,209,4.47956657409668
1741565777.378758,210,2.6055514812469482
1741565787.543836,211,1.779062032699585
1741565795.561884,212,1.3403363227844238
1741565800.1587956,212,1.7343428134918213
1741565800.8368616,212,2.436213970184326
1741565803.9594076,212,2.85799503326416
1741565804.266883,212,2.4485092163085938
1741565811.730848,213,1.4584180116653442
1741565816.607182,213,2.9747965335845947
1741565816.8316228,213,2.4956181049346924
1741565819.8066647,213,3.0112717151641846
1741565820.70696,213,2.513206720352173
1741565839.3406029,217,1.2615735530853271
1741565842.0066164,217,1.9877772331237793
1741565849.4257996,217,1.1108486652374268
1741565854.4252334,217,1.6809093952178955
1741565859.0303705,218,2.7864651679992676
1741565870.747075,218,2.5584557056427
1741565874.5169024,218,2.1025338172912598
1741565876.293845,218,1.5969098806381226
1741565879.9967606,219,3.179725170135498
1741565880.6750033,219,1.690956473350525
1741565890.606652,219,1.7877739667892456
1741565894.2759106,219,1.4927974939346313
1741565913.9071639,220,1.923865556716919
1741565919.629716,220,1.40923273563385
1741565920.221525,221,1.2340919971466064
1741565920.5651097,221,2.7329893112182617
1741565931.0247023,225,1.9424915313720703
1741565931.987063,225,1.3271057605743408
1741565934.4656525,225,1.4965442419052124
1741565938.7463536,225,1.580720067024231
1741565949.8117344,225,2.2439208030700684
1741565949.9749134,226,2.4929916858673096
1741565952.2656314,226,1.1669820547103882
1741565955.9110258,226,2.363036632537842
1741565970.9132535,227,3.1606104373931885
1741565972.3787582,227,1.259704828262329
1741565990.0523582,227,1.0804651975631714
1741565998.5094092,229,1.383373737335205
1741566018.4091058,231,1.6172665357589722
1741566021.6391723,231,1.133582592010498
1741566025.604225,231,1.094157099723816
1741566039.1040337,232,1.087336778640747
1741566046.6457932,232,1.9294824600219727
1741566054.949419,233,0.9728811979293823
1741566061.2831404,233,0.7326277494430542
1741566062.15196,233,0.7580438852310181
1741566070.490898,233,1.195580005645752
1741566085.7135267,235,1.4073235988616943
1741566089.585416,235,1.6560661792755127
1741566090.505467,235,0.7322657108306885
1741566099.0817275,235,1.0884889364242554
1741566116.3880963,236,1.1621723175048828
1741566118.3810203,236,0.6265722513198853
1741566122.749893,236,1.5071263313293457
1741566134.8113,239,1.0219014883041382
1741566135.0967433,239,0.9998608827590942
1741566140.629765,239,0.6002299785614014
1741566146.0512052,239,0.8491846323013306
1741566147.674503,239,1.2110743522644043
1741566150.0688393,239,1.2120007276535034
1741566161.3487186,240,0.5344616770744324
1741566163.7727752,240,1.266400694847107
1741566165.3268354,240,0.7170583009719849
1741566172.3559601,241,1.8621121644973755
1741566181.228499,241,1.4373502731323242
1741566183.8176847,241,2.0922653675079346
1741566191.050611,241,1.3521649837493896
1741566192.096696,241,1.7531548738479614
1741566192.5938034,242,1.2804763317108154
1741566193.272662,242,0.957441508769989
1741566193.7866712,242,1.439900279045105
1741566199.122224,242,1.2125327587127686
1741566201.254766,242,1.082567811012268
1741566201.3167524,242,1.1863511800765991
1741566207.8685453,242,1.471843957901001
1741566213.790393,243,1.4131861925125122
1741566217.2866411,243,1.0084749460220337
1741566229.958715,243,1.2885254621505737
1741566232.6266866,243,0.9111758470535278
1741566238.0941966,245,1.4870808124542236
1741566264.840301,246,1.1823463439941406
1741566279.9017897,247,1.5366029739379883
1741566285.3220787,247,1.317725419998169
1741566288.2879045,247,1.2876992225646973
1741566289.2487378,247,1.2931329011917114
1741566291.6824355,248,1.0575063228607178
1741566294.0707781,248,1.030585765838623
1741566294.210055,248,1.1075483560562134
1741566300.0680857,248,2.3675427436828613
1741566314.5470097,249,1.0521849393844604
1741566319.365906,249,2.8518080711364746
1741566320.8667607,249,2.506136894226074
1741566332.569811,250,0.7918758392333984
1741566333.964126,250,0.901348352432251
1741566335.5446882,250,1.856268286705017
1741566335.835364,250,0.9299585223197937
1741566336.638474,250,1.4797087907791138
1741566337.2989297,250,0.47346633672714233
1741566349.4946108,250,1.2357584238052368
1741566358.484419,252,1.015208125114441
1741566359.9016602,252,1.340683937072754
1741566361.2286313,252,0.9967686533927917
1741566365.8436549,252,1.1554912328720093
1741566366.1709747,252,1.0099400281906128
1741566369.1277735,252,0.5847104787826538
1741566369.6639714,252,1.60532546043396
1741566370.425358,252,1.2439359426498413
1741566378.335765,253,0.6117305159568787
1741566378.7247121,253,1.3260111808776855
1741566386.2381613,253,3.32926344871521
1741566388.5531042,253,0.9815415143966675
1741566414.1214595,254,0.8774521350860596
1741566414.8122253,254,0.7190313339233398
1741566416.4348483,254,0.5599686503410339
1741566425.0575907,255,0.9508864283561707
1741566435.2411401,255,0.6874274015426636
1741566448.5718057,256,1.0297796726226807
1741566452.5136342,256,0.369994580745697
1741566462.6790245,259,0.8399718999862671
1741566464.3267546,259,0.713875949382782
1741566471.3107123,259,0.6330543756484985
1741566471.952676,259,0.6789870262145996
1741566474.9702995,259,0.5579071640968323
1741566481.7319016,259,0.989593505859375
1741566497.546464,260,1.320651888847351
1741566499.29439,260,1.7398780584335327
1741566502.248142,260,0.509418249130249
1741566510.203713,261,0.4090551733970642
1741566515.8327649,261,0.7839374542236328
1741566519.189966,261,0.6138367652893066
1741566525.5647132,262,0.6875441074371338
1741566536.6125004,262,0.6312399506568909
1741566539.5192282,262,0.5310397744178772
1741566550.5929248,265,0.6687774658203125
1741566550.9253223,265,1.7739167213439941
1741566558.7901988,265,0.7835524082183838
1741566563.486705,265,0.722679615020752
1741566564.7584789,265,0.5705401301383972
1741566568.9189858,265,0.8484188318252563
1741566590.8576643,266,1.4689991474151611
1741566597.5609143,267,1.537307620048523
1741566598.030764,267,0.5486921668052673
1741566599.778614,267,1.5792503356933594
1741566599.8396287,267,1.1459341049194336
1741566607.752446,267,0.6773850917816162
1741566620.3392665,268,0.40016335248947144
1741566621.5546644,268,0.5202630758285522
1741566628.5206707,268,1.152154564857483
1741566630.5119917,268,0.36718279123306274
1741566635.6506608,269,0.5010284781455994
1741566644.5322855,270,0.7204723954200745
1741566657.6198726,270,0.8923030495643616
1741566662.7188725,270,0.6526186466217041
1741566668.3938494,271,0.7666232585906982
1741566673.826419,271,0.6672741770744324
1741566674.985111,271,1.787519931793213
1741566677.0964465,271,0.9689894318580627
1741566686.8081162,272,0.7096665501594543
1741566687.2857523,272,1.6829265356063843
1741566694.055781,272,1.1755105257034302
1741566698.8710842,272,1.891375184059143
1741566700.2057846,272,0.6762900948524475
1741566713.1239622,274,0.8056842684745789
1741566717.028836,274,0.5406301617622375
1741566720.7352955,274,0.6987541913986206
1741566724.8457134,274,0.685051679611206
1741566726.4944751,274,0.5642905831336975
1741566728.7595484,274,1.465925693511963
1741566733.4685545,275,0.6650756001472473
1741566738.8529534,275,0.32925131916999817
1741566750.8505692,276,0.9503611922264099
1741566760.14171,276,0.6474851369857788
1741566762.3611085,276,1.0537762641906738
1741566767.9469223,277,0.5623559355735779
1741566782.524351,278,0.9340298175811768
1741566788.0454264,278,0.6054056286811829
1741566789.2610872,278,1.5870921611785889
1741566790.9656615,279,1.0407416820526123
1741566792.503409,279,0.9504602551460266
1741566795.831417,279,1.9551821947097778
1741566797.9085348,279,1.473751187324524
1741566801.290007,279,0.8479015231132507
1741566810.0416436,280,1.4763885736465454
1741566810.4519389,280,0.9650158286094666
1741566822.827093,281,0.5985680222511292
1741566825.7895224,281,0.9702368974685669
1741566829.7967072,281,1.422831654548645
1741566830.432053,281,1.1388428211212158
1741566831.5587347,281,0.8241324424743652
1741566832.2758064,281,0.8272917866706848
1741566832.4809213,281,0.519468367099762
1741566836.5095422,281,1.0551459789276123
1741566842.9266486,281,1.2903069257736206
1741566851.8515306,283,0.5280687808990479
1741566858.6226363,283,1.1989657878875732
1741566859.8164861,283,2.07289981842041
1741566871.4508402,284,0.7981657981872559
1741566871.760271,284,0.5322307348251343
1741566872.0257518,284,1.6174863576889038
1741566875.508647,284,1.023909568786621
1741566882.5504549,284,1.7536202669143677
1741566886.179907,284,0.8599830269813538
1741566889.6035209,285,0.8893504738807678
1741566889.8908691,285,1.4997581243515015
1741566898.588666,285,1.9144421815872192
1741566899.757514,285,0.5898535847663879
1741566902.299495,285,1.1655904054641724
1741566905.9691865,286,1.6325820684432983
1741566908.0286903,286,1.070833683013916
1741566917.0513973,286,0.9798941612243652
1741566932.2244961,287,1.0735924243927002
1741566947.7077801,288,0.9072780609130859
1741566961.2556977,289,0.3566032350063324
1741566961.273641,289,0.8305415511131287
1741566962.4584396,289,0.9854637384414673
1741566973.1871295,289,1.1750288009643555
1741566980.8216913,290,0.8129312992095947
1741566981.5000536,290,0.7329813838005066
1741566985.490207,290,0.6320410966873169
1741566988.9547715,290,1.455540418624878
1741566990.0944722,290,1.1928743124008179
1741567001.5048854,291,1.5293970108032227
1741567004.1725376,291,0.7536715269088745
1741567011.901937,291,0.6135306358337402
1741567016.4251034,292,0.6748799085617065
1741567031.8729818,292,1.0832769870758057
1741567032.7148972,293,0.5537809133529663
1741567036.820397,293,0.8929418325424194
1741567045.4762402,293,1.5778613090515137
1741567050.9774039,293,0.2885671854019165
1741567054.146769,294,1.7113311290740967
1741567059.0854945,294,0.4971725344657898
1741567065.5365217,294,0.9837741255760193
1741567068.9827497,294,0.4759388267993927
1741567082.1463242,295,0.7785761952400208
1741567090.5853417,295,1.4236125946044922
1741567090.8742733,296,0.7788917422294617
1741567095.968169,296,0.7953543066978455
1741567098.2950761,296,0.7021528482437134
1741567101.604528,296,0.5508542060852051
1741567114.7052324,297,1.3252211809158325
1741567115.4866993,297,0.6961221098899841
1741567116.9789689,297,0.8029935359954834
1741567121.765089,297,1.1344525814056396
1741567122.3973665,297,0.6556318998336792
1741567124.6152933,297,0.6404894590377808
1741567134.566424,298,1.0004761219024658
1741567140.72081,298,0.23434755206108093
1741567143.1115334,298,0.9725710153579712
1741567148.239157,298,0.45721814036369324
1741567157.786469,299,0.6775909662246704
1741567163.0785427,299,0.4075612425804138
1741567164.9366062,299,0.867500901222229
1741567171.2384124,300,0.6297158598899841
1741567174.693017,300,0.42434993386268616
1741567185.1964324,300,0.7400420904159546
1741567210.3284068,302,0.49510660767555237
1741567210.3464282,302,0.46007978916168213
1741567213.2163756,302,0.629108190536499
1741567213.840911,302,0.5642483830451965
1741567214.6884708,302,0.33771201968193054
1741567223.6599252,302,0.9978926181793213
1741567231.3283136,303,0.5029473900794983
1741567239.926822,303,0.3560710847377777
1741567240.174402,303,0.5115225911140442
1741567242.3406975,303,0.5182007551193237
1741567249.1649804,304,0.4679121971130371
1741567260.3697147,305,0.49639907479286194
1741567260.8567379,305,0.6271851658821106
1741567261.5329242,305,1.1237165927886963
1741567272.4978664,306,0.6104742288589478
1741567284.1134102,306,0.6085250377655029
1741567285.303694,306,1.1012181043624878
1741567289.9749858,307,0.7223330140113831
1741567295.061331,307,1.2271502017974854
1741567330.0824,308,0.4866277873516083
1741567333.4515574,309,0.37811556458473206
1741567342.6355393,309,0.8033509850502014
1741567344.5915666,309,1.0673664808273315
1741567347.6807609,310,0.4009976089000702
1741567349.593457,310,0.5381301045417786
1741567354.3945825,310,0.24478890001773834
1741567358.35558,310,0.5078210234642029
1741567360.4872804,310,0.4445163607597351
1741567375.7137303,311,0.2972545027732849
1741567379.2517004,311,0.2356882393360138
1741567381.0664463,311,0.5920577645301819
1741567383.0311465,311,0.4121452867984772
1741567383.922599,311,0.3104270100593567
1741567391.8453777,313,0.8529098033905029
1741567394.8476453,313,0.3777698874473572
1741567407.899252,314,0.29473716020584106
1741567412.4808266,314,0.839492917060852
1741567428.0862343,316,1.3129569292068481
1741567429.195441,316,0.4689023196697235
1741567432.1532154,317,1.1171693801879883
1741567448.6529708,318,0.4586213231086731
1741567453.593979,318,0.5045300722122192
1741567459.5664186,318,0.4243108630180359
1741567461.872523,318,0.5793942213058472
1741567473.1132858,320,0.29961761832237244
1741567476.1366177,320,0.46727120876312256
1741567483.7533944,321,0.40136632323265076
1741567484.0223804,321,0.808475911617279
1741567485.7715645,321,0.3206508457660675
1741567494.0709734,321,0.5313129425048828
1741567496.2527313,321,0.5816675424575806
1741567509.320602,323,0.5664638876914978
1741567514.6095862,323,0.9790108799934387
1741567521.5755794,324,0.890204668045044
1741567524.6304777,324,0.4643160402774811
1741567531.1150205,324,0.4701850414276123
1741567531.2217765,324,0.4833278954029083
1741567531.5295024,324,0.4520009160041809
1741567538.3636146,325,0.4692637324333191
1741567539.026198,325,0.42488881945610046
1741567549.552074,326,1.5067071914672852
1741567552.0567195,326,0.6006179451942444
1741567557.7896068,326,1.0970218181610107
1741567577.8939068,328,0.8053427934646606
1741567584.4562304,328,0.374175101518631
1741567587.4461756,328,0.6895557045936584
1741567588.3888307,328,0.5055918097496033
1741567599.2413087,329,0.5815109014511108
1741567600.0607207,329,0.5629450082778931
1741567600.671601,329,1.0934839248657227
1741567600.8786123,329,0.7808970808982849
1741567602.4463687,329,0.3347301483154297
1741567603.1486318,329,0.4990244507789612
1741567615.2337918,330,0.33739298582077026
1741567620.1456165,330,0.5314632654190063
1741567624.9696753,331,0.8878153562545776
1741567637.9381714,331,0.35103341937065125
1741567638.6763754,331,0.4429866671562195
1741567645.0346766,332,0.6523396968841553
1741567645.0588722,332,1.4143564701080322
1741567656.4586115,332,0.8636638522148132
1741567659.3595335,332,0.7881672978401184
1741567665.4394934,333,0.30653318762779236
1741567668.6492212,333,0.4537772238254547
1741567673.3651476,333,0.8991195559501648
1741567677.9597006,334,0.5575366020202637
1741567680.551727,334,0.9905564188957214
1741567686.9346812,334,0.5415866374969482
1741567688.1445298,334,0.24022093415260315
1741567690.5932443,334,0.5827370882034302
1741567693.143054,334,0.24788787961006165
1741567717.542618,336,0.4928080439567566
1741567719.1926064,336,0.42183414101600647
1741567729.891403,336,0.5158210396766663
1741567737.9255414,337,0.30120649933815
1741567754.3701782,338,0.4150741994380951
1741567768.7247527,339,0.6152954697608948
1741567770.7650683,339,1.2787449359893799
1741567773.55748,339,0.5564674139022827
1741567776.0571635,339,0.38246336579322815
1741567777.248821,339,0.3912697434425354
1741567778.6515863,339,0.3532150983810425
1741567778.735466,339,0.5789767503738403
1741567794.5281582,341,0.5975401997566223
1741567799.5212457,342,0.611318826675415
1741567803.7333117,343,0.29219117760658264
1741567804.7763503,343,0.4104069173336029
1741567806.1904788,343,0.6167429089546204
1741567817.5362427,344,0.7213230133056641
1741567821.721412,345,0.5113765001296997
1741567823.9100933,346,0.5807329416275024
1741567827.5833867,346,0.5138871073722839
1741567827.8736105,346,0.4329012930393219
1741567828.6114197,346,1.1542125940322876
1741567829.4535801,346,0.4390563368797302
1741567831.4271863,347,0.7671361565589905
1741567832.4724934,348,0.3519245982170105
1741567836.1647074,348,0.5907946228981018
1741567837.952609,348,0.42639485001564026
1741567841.093489,348,0.3674314618110657
1741567858.2018204,349,0.4516553580760956
1741567863.191005,349,1.608849287033081
1741567879.474318,351,0.5007399916648865
1741567880.8441288,351,1.1673094034194946
1741567882.0977733,351,0.5568344593048096
1741567899.363543,353,1.077510118484497
1741567902.339411,354,0.905298113822937
1741567913.1225019,355,1.599447250366211
1741567921.2785048,356,0.3072497248649597
1741567924.0712473,356,0.3997745215892792
1741567924.3804045,356,0.4374099671840668
1741567937.967582,358,0.952858030796051
1741567943.3079593,358,1.1226178407669067
1741567946.8720627,358,0.3048582971096039
1741567948.3648348,358,1.9711300134658813
1741567951.398426,359,0.40558016300201416
1741567951.7866626,359,1.489404559135437
1741567953.1402278,359,0.6136437654495239
1741567956.4811258,360,0.5614460706710815
1741567958.3464606,360,0.32123541831970215
1741567959.3334675,360,1.3429731130599976
1741567963.3031642,360,0.7217803597450256
1741567969.548199,360,0.49794408679008484
1741567971.9141855,361,0.36253654956817627
1741567991.469104,363,0.21891911327838898
1741567994.778212,364,2.1346585750579834
1741568000.254334,365,0.6363570094108582
1741568002.5946903,365,0.22912955284118652
1741568007.8728464,365,0.3320361375808716
1741568016.6372082,367,1.3552789688110352
1741568017.70636,368,1.5548334121704102
1741568021.2503114,368,1.4265497922897339
1741568022.0051649,368,0.34289202094078064
1741568027.071003,368,0.36989641189575195
1741568036.3164763,368,1.0721511840820312
1741568036.8900356,368,0.5462055802345276
1741568040.5599098,369,0.34638723731040955
1741568052.5753157,369,0.3098951578140259
1741568053.0449088,369,1.4509985446929932
1741568056.5247476,369,0.5005677938461304
1741568056.5443501,369,0.33757829666137695
1741568057.8403504,369,0.44946175813674927
1741568065.600032,370,0.4025302529335022
1741568067.055187,370,0.3027980923652649
1741568069.8614879,371,0.6950674057006836
1741568080.331539,373,0.3134331703186035
1741568093.9361327,374,0.35495296120643616
1741568107.614866,375,0.7719433903694153
1741568111.6875355,376,1.119006633758545
1741568112.5083678,376,1.1314314603805542
1741568124.9347427,377,0.6277113556861877
1741568127.7191448,378,0.4692632853984833
1741568131.8767207,378,1.3557438850402832
1741568135.9608996,379,1.711269736289978
1741568142.1214504,379,1.0190887451171875
1741568142.5928829,379,0.7311451435089111
1741568146.534528,379,2.2435545921325684
1741568153.8941312,380,1.8623569011688232
1741568155.481653,380,0.5897218585014343
1741568159.634077,380,2.074650526046753
1741568161.372236,380,0.4373716413974762
1741568164.7402706,381,0.43783897161483765
1741568169.8239288,381,0.5897778868675232
1741568177.9024396,382,0.4884984493255615
1741568180.8412392,382,0.4859960675239563
1741568185.122177,382,0.5384588837623596
1741568188.3973246,382,0.41951462626457214
1741568191.9024615,382,0.6799730658531189
1741568195.1205823,382,0.5624244809150696
1741568204.7873216,383,0.9561888575553894
1741568209.5197268,383,0.5419883131980896
1741568216.0649118,383,0.4478154480457306
1741568217.9486048,384,1.2893768548965454
1741568222.5470405,384,0.831367552280426
1741568228.819476,384,0.7711686491966248
1741568243.5162153,385,0.3320947587490082
1741568251.9572144,387,0.4033776819705963
1741568252.7627246,387,1.3866980075836182
1741568252.963861,387,1.057813286781311
1741568264.5065594,388,0.6162319779396057
1741568268.2997084,388,0.22390562295913696
1741568279.724291,389,0.43503299355506897
1741568282.202761,389,0.7673556804656982
1741568283.86304,389,0.48979848623275757
1741568286.3846807,390,0.5138163566589355
1741568291.7295477,390,0.4852074980735779
1741568295.6060963,390,0.43400466442108154
1741568309.347454,391,1.2558012008666992
1741568314.0997512,391,0.3352908194065094
1741568323.604731,392,0.3995552957057953
1741568324.8352053,392,1.1210345029830933
1741568326.981177,393,0.4910764992237091
1741568332.7160532,394,0.3482491075992584
1741568343.6045637,395,0.34101298451423645
1741568347.7421079,395,0.5395352244377136
1741568353.938741,396,0.29150328040122986
1741568364.2590034,397,0.313484251499176
1741568376.6474643,399,0.34966716170310974
1741568378.5259538,399,0.3919813632965088
1741568381.1315696,400,0.559436023235321
1741568387.0431752,400,0.5418975949287415
1741568396.6527946,401,0.2652907073497772
1741568397.4699216,401,1.1042702198028564
1741568407.6421156,403,0.5998997688293457
1741568414.001398,403,1.3743109703063965
1741568417.529237,403,0.49030569195747375
1741568423.4219866,404,0.3811093270778656
1741568430.6041484,405,0.390179842710495
1741568436.5521183,406,0.7897782325744629
1741568445.7022572,407,0.3438858091831207
1741568445.783001,407,0.13135145604610443
1741568446.9480424,408,0.7420039176940918
1741568454.208977,408,0.19822803139686584
1741568457.7408147,408,0.492377370595932
1741568467.0102172,409,0.27748942375183105
1741568475.5308475,410,0.3233574330806732
1741568482.3982522,411,0.38397669792175293
1741568483.4991984,411,1.5326392650604248
1741568484.626269,411,1.1093300580978394
1741568484.7303326,411,0.23895303905010223
1741568490.3810184,412,0.3257295787334442
1741568491.3380754,412,0.47496846318244934
1741568491.3789594,412,0.3038707971572876
1741568495.7281933,412,0.4091121554374695
1741568498.0029426,412,0.2827777564525604
1741568509.301001,413,0.3862469792366028
1741568521.5282145,414,0.22263942658901215
1741568527.9261248,414,0.33739766478538513
1741568539.3341596,415,0.16376341879367828
1741568547.331011,416,1.0881108045578003
1741568551.9806902,416,0.9107608795166016
1741568552.2463229,416,1.2526520490646362
1741568556.589431,417,0.22009487450122833
1741568558.2693353,417,0.21928349137306213
1741568561.3506482,417,0.2267523854970932
1741568561.9238055,417,0.3763255774974823
1741568566.1701577,417,0.589645504951477
1741568568.3944266,417,0.33938395977020264
1741568569.546071,417,1.1143218278884888
